InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Cancelled,ProductCategory,TotalPrice,Year,Month,Day,Hour,Weekend,ExpenseCategory
C571707,M,MANUAL,2.0,2011-10-18 15:33:00,0.42,14056,United Kingdom,True,Other,0.84,2011,10,18,15,False,Low
C571707,10135,COLOURING PENCILS BROWN TUBE,1.0,2011-10-18 15:33:00,1.25,14056,United Kingdom,True,Other,1.25,2011,10,18,15,False,Low
C571707,23193,BUFFALO BILL TREASURE BOOK BOX,2.0,2011-10-18 15:33:00,2.25,14056,United Kingdom,True,Other,4.5,2011,10,18,15,False,Low
C571707,23194,GYMKHANA TREASURE BOOK BOX,4.0,2011-10-18 15:33:00,2.25,14056,United Kingdom,True,Other,9.0,2011,10,18,15,False,Low
C571707,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1.0,2011-10-18 15:33:00,3.29,14056,United Kingdom,True,Kitchen,3.29,2011,10,18,15,False,Low
C571707,21155,RED RETROSPOT PEG BAG,1.0,2011-10-18 15:33:00,2.55,14056,United Kingdom,True,Accessories,2.55,2011,10,18,15,False,Low
C571711,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,1.0,2011-10-18 16:21:00,8.95,15296,United Kingdom,True,Other,8.95,2011,10,18,16,False,Low
C571711,23245,SET OF 3 REGENCY CAKE TINS,1.0,2011-10-18 16:21:00,4.95,15296,United Kingdom,True,Decor,4.95,2011,10,18,16,False,Low
C571750,M,MANUAL,1.0,2011-10-19 11:16:00,18.0,12744,Singapore,True,Other,3949.32,2011,10,19,11,False,High
C571750,M,MANUAL,1.0,2011-10-19 11:16:00,18.0,12744,Singapore,True,Other,2118.74,2011,10,19,11,False,High
C571814,23200,JUMBO BAG PEARS,1.0,2011-10-19 11:45:00,1.79,14477,United Kingdom,True,Accessories,1.79,2011,10,19,11,False,Low
C571838,23322,LARGE WHITE HEART OF WICKER,5.0,2011-10-19 12:12:00,2.95,17841,United Kingdom,True,Decor,14.75,2011,10,19,12,False,Medium
C571838,22120,WELCOME  WOODEN BLOCK LETTERS,3.0,2011-10-19 12:12:00,9.95,17841,United Kingdom,True,Other,29.849999999999998,2011,10,19,12,False,Medium
C571854,22784,LANTERN CREAM GAZEBO,1.0,2011-10-19 13:24:00,4.95,15826,United Kingdom,True,Lighting,4.95,2011,10,19,13,False,Low
C571855,22429,ENAMEL MEASURING JUG CREAM,3.0,2011-10-19 13:36:00,4.25,17462,United Kingdom,True,Other,12.75,2011,10,19,13,False,Medium
C571856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2011-10-19 13:37:00,2.95,17063,United Kingdom,True,Decor,2.95,2011,10,19,13,False,Low
C571858,23149,ANTIQUE IVORY WIRE BOWL SMALL,5.0,2011-10-19 13:38:00,2.49,14257,United Kingdom,True,Other,12.450000000000001,2011,10,19,13,False,Medium
C571859,85159B,"WHITE TEA,COFFEE,SUGAR JARS",1.0,2011-10-19 13:39:00,1.95,15159,United Kingdom,True,Kitchen,1.95,2011,10,19,13,False,Low
C571859,85159A,"BLACK TEA,COFFEE,SUGAR JARS",1.0,2011-10-19 13:39:00,1.95,15159,United Kingdom,True,Kitchen,1.95,2011,10,19,13,False,Low
C571859,84976,RECTANGULAR SHAPED MIRROR,12.0,2011-10-19 13:39:00,0.79,15159,United Kingdom,True,Other,9.48,2011,10,19,13,False,Low
C571860,82583,HOT BATHS METAL SIGN,1.0,2011-10-19 13:42:00,2.1,14175,United Kingdom,True,Other,2.1,2011,10,19,13,False,Low
C571860,21166,COOK WITH WINE METAL SIGN,3.0,2011-10-19 13:42:00,2.08,14175,United Kingdom,True,Other,6.24,2011,10,19,13,False,Low
C571860,21181,PLEASE ONE PERSON METAL SIGN,1.0,2011-10-19 13:42:00,2.1,14175,United Kingdom,True,Other,2.1,2011,10,19,13,False,Low
C571860,23423,PANTRY 3 HOOK ROLLING PIN HANGER,1.0,2011-10-19 13:42:00,3.75,14175,United Kingdom,True,Home,3.75,2011,10,19,13,False,Low
C571860,23164,REGENCY CAKE SLICE,1.0,2011-10-19 13:42:00,4.95,14175,United Kingdom,True,Kitchen,4.95,2011,10,19,13,False,Low
C571860,22942,CHRISTMAS LIGHTS 10 SANTAS,1.0,2011-10-19 13:42:00,8.5,14175,United Kingdom,True,Decor,8.5,2011,10,19,13,False,Low
C571860,22625,RED KITCHEN SCALES,1.0,2011-10-19 13:42:00,8.5,14175,United Kingdom,True,Other,8.5,2011,10,19,13,False,Low
C571861,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1.0,2011-10-19 13:43:00,3.95,16670,United Kingdom,True,Other,3.95,2011,10,19,13,False,Low
C571862,23355,HOT WATER BOTTLE KEEP CALM,5.0,2011-10-19 13:45:00,4.95,13422,United Kingdom,True,Kitchen,24.75,2011,10,19,13,False,Medium
C571893,22666,RECIPE BOX PANTRY YELLOW DESIGN,2.0,2011-10-19 14:13:00,2.95,13314,United Kingdom,True,Other,5.9,2011,10,19,14,False,Low
C571893,22180,RETROSPOT LAMP,2.0,2011-10-19 14:13:00,9.95,13314,United Kingdom,True,Other,19.9,2011,10,19,14,False,Medium
C571893,21534,DAIRY MAID LARGE MILK JUG,3.0,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,Other,14.850000000000001,2011,10,19,14,False,Medium
C571893,21530,DAIRY MAID TOASTRACK,18.0,2011-10-19 14:13:00,0.79,13314,United Kingdom,True,Other,14.22,2011,10,19,14,False,Medium
C571893,21217,RED RETROSPOT ROUND CAKE TINS,1.0,2011-10-19 14:13:00,9.95,13314,United Kingdom,True,Kitchen,9.95,2011,10,19,14,False,Low
C571893,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4.0,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,Decor,19.8,2011,10,19,14,False,Medium
C571893,84818,DANISH ROSE PHOTO FRAME,17.0,2011-10-19 14:13:00,0.79,13314,United Kingdom,True,Other,13.43,2011,10,19,14,False,Medium
C571893,47504K,ENGLISH ROSE GARDEN SECATEURS,12.0,2011-10-19 14:13:00,0.79,13314,United Kingdom,True,Other,9.48,2011,10,19,14,False,Low
C571893,23494,VINTAGE DOILY DELUXE SEWING KIT,3.0,2011-10-19 14:13:00,5.95,13314,United Kingdom,True,Other,17.85,2011,10,19,14,False,Medium
C571893,23404,HOME SWEET HOME BLACKBOARD,6.0,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,Home,29.700000000000003,2011,10,19,14,False,Medium
C571893,23108,SET OF 10 LED DOLLY LIGHTS,2.0,2011-10-19 14:13:00,6.25,13314,United Kingdom,True,Decor,12.5,2011,10,19,14,False,Medium
C571893,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3.0,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,Decor,14.850000000000001,2011,10,19,14,False,Medium
C571896,22494,EMERGENCY FIRST AID TIN,2.0,2011-10-19 14:18:00,1.25,16533,United Kingdom,True,Other,2.5,2011,10,19,14,False,Low
C571897,23169,CLASSIC GLASS COOKIE JAR,3.0,2011-10-19 14:19:00,4.15,16157,United Kingdom,True,Other,12.450000000000001,2011,10,19,14,False,Medium
C571902,22941,CHRISTMAS LIGHTS 10 REINDEER,1.0,2011-10-19 14:39:00,8.5,14488,United Kingdom,True,Decor,8.5,2011,10,19,14,False,Low
C571902,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3.0,2011-10-19 14:39:00,1.95,14488,United Kingdom,True,Decor,5.85,2011,10,19,14,False,Low
C571902,21889,WOODEN BOX OF DOMINOES,2.0,2011-10-19 14:39:00,1.25,14488,United Kingdom,True,Other,2.5,2011,10,19,14,False,Low
C571907,21485,RETROSPOT HEART HOT WATER BOTTLE,3.0,2011-10-19 14:55:00,4.95,14297,United Kingdom,True,Decor,14.850000000000001,2011,10,19,14,False,Medium
C571919,23354,6 GIFT TAGS 50'S CHRISTMAS,100.0,2011-10-19 16:08:00,0.83,17350,United Kingdom,True,Decor,29.88,2011,10,19,16,False,Medium
C571925,85185B,PINK HORSE SOCK PUPPET KIT,1.0,2011-10-19 16:31:00,2.95,13115,United Kingdom,True,Other,2.95,2011,10,19,16,False,Low
C571925,23494,VINTAGE DOILY DELUXE SEWING KIT,5.0,2011-10-19 16:31:00,5.95,13115,United Kingdom,True,Other,29.75,2011,10,19,16,False,Medium
C571925,22139,RETROSPOT TEA SET CERAMIC 11 PC,1.0,2011-10-19 16:31:00,4.95,13115,United Kingdom,True,Decor,4.95,2011,10,19,16,False,Low
C571927,21452,TOADSTOOL MONEY BOX,1.0,2011-10-19 16:41:00,2.95,13109,United Kingdom,True,Other,2.95,2011,10,19,16,False,Low
C571928,23494,VINTAGE DOILY DELUXE SEWING KIT,5.0,2011-10-19 16:44:00,5.95,12720,Germany,True,Other,29.75,2011,10,19,16,False,Medium
C572022,22456,NATURAL SLATE CHALKBOARD LARGE,2.0,2011-10-20 10:58:00,4.95,16474,United Kingdom,True,Office,9.9,2011,10,20,10,False,Low
C572027,22147,FELTCRAFT BUTTERFLY HEARTS,2.0,2011-10-20 11:44:00,1.45,15754,United Kingdom,True,Decor,2.9,2011,10,20,11,False,Low
C572029,22427,ENAMEL FLOWER JUG CREAM,3.0,2011-10-20 11:48:00,5.95,17651,United Kingdom,True,Other,17.85,2011,10,20,11,False,Medium
C572059,21682,LARGE MEDINA STAMPED METAL BOWL,3.0,2011-10-20 12:45:00,4.95,17346,United Kingdom,True,Other,14.850000000000001,2011,10,20,12,False,Medium
C572059,21344,MOROCCAN BEATEN METAL DISH,3.0,2011-10-20 12:45:00,9.95,17346,United Kingdom,True,Other,29.849999999999998,2011,10,20,12,False,Medium
C572059,21242,RED RETROSPOT PLATE,12.0,2011-10-20 12:45:00,1.69,17346,United Kingdom,True,Other,20.28,2011,10,20,12,False,Medium
C572102,22622,BOX OF VINTAGE ALPHABET BLOCKS,1.0,2011-10-20 15:56:00,11.95,13519,United Kingdom,True,Other,11.95,2011,10,20,15,False,Medium
C572109,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1.0,2011-10-20 18:24:00,8.5,13350,United Kingdom,True,Other,8.5,2011,10,20,18,False,Low
C572109,23397,FOOT STOOL HOME SWEET HOME,1.0,2011-10-20 18:24:00,9.95,13350,United Kingdom,True,Home,9.95,2011,10,20,18,False,Low
C572109,23064,CINDERELLA CHANDELIER,1.0,2011-10-20 18:24:00,18.0,13350,United Kingdom,True,Other,49.95,2011,10,20,18,False,Medium
C572110,23487,SWEET HEART CAKE CARRIER,2.0,2011-10-20 19:11:00,9.95,14910,United Kingdom,True,Decor,19.9,2011,10,20,19,False,Medium
C572110,23295,SET OF 12 MINI LOAF BAKING CASES,2.0,2011-10-20 19:11:00,0.83,14910,United Kingdom,True,Decor,1.66,2011,10,20,19,False,Low
C572111,23437,50'S CHRISTMAS GIFT BAG LARGE,2.0,2011-10-20 19:13:00,1.25,13136,United Kingdom,True,Decor,2.5,2011,10,20,19,False,Low
C572111,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1.0,2011-10-20 19:13:00,6.95,13136,United Kingdom,True,Other,6.95,2011,10,20,19,False,Low
C572111,22186,RED STAR CARD HOLDER,3.0,2011-10-20 19:13:00,1.95,13136,United Kingdom,True,Other,5.85,2011,10,20,19,False,Low
C572111,22138,BAKING SET 9 PIECE RETROSPOT,1.0,2011-10-20 19:13:00,4.95,13136,United Kingdom,True,Decor,4.95,2011,10,20,19,False,Low
C572112,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2011-10-20 19:13:00,3.75,14113,United Kingdom,True,Decor,3.75,2011,10,20,19,False,Low
C572113,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2011-10-20 19:14:00,4.25,15179,United Kingdom,True,Decor,4.25,2011,10,20,19,False,Low
C572114,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1.0,2011-10-20 19:15:00,1.25,17169,United Kingdom,True,Other,1.25,2011,10,20,19,False,Low
C572114,23332,IVORY WICKER HEART LARGE,2.0,2011-10-20 19:15:00,1.65,17169,United Kingdom,True,Decor,3.3,2011,10,20,19,False,Low
C572114,23323,WHITE WICKER STAR,1.0,2011-10-20 19:15:00,2.1,17169,United Kingdom,True,Other,2.1,2011,10,20,19,False,Low
C572115,22997,TRAVEL CARD WALLET UNION JACK,22.0,2011-10-20 19:16:00,0.42,16394,United Kingdom,True,Other,9.24,2011,10,20,19,False,Low
C572115,22996,TRAVEL CARD WALLET VINTAGE TICKET,20.0,2011-10-20 19:16:00,0.42,16394,United Kingdom,True,Other,8.4,2011,10,20,19,False,Low
C572116,22460,EMBOSSED GLASS TEALIGHT HOLDER,1.0,2011-10-20 19:17:00,1.25,15620,United Kingdom,True,Kitchen,1.25,2011,10,20,19,False,Low
C572116,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2.0,2011-10-20 19:17:00,3.29,15620,United Kingdom,True,Other,6.58,2011,10,20,19,False,Low
C572117,23395,BELLE JARDINIERE CUSHION COVER,1.0,2011-10-20 19:19:00,3.75,17603,United Kingdom,True,Other,3.75,2011,10,20,19,False,Low
C572118,23395,BELLE JARDINIERE CUSHION COVER,1.0,2011-10-20 19:21:00,3.75,18228,United Kingdom,True,Other,3.75,2011,10,20,19,False,Low
C572118,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1.0,2011-10-20 19:21:00,6.95,18228,United Kingdom,True,Decor,6.95,2011,10,20,19,False,Low
C572119,84946,ANTIQUE SILVER T-LIGHT GLASS,2.0,2011-10-20 19:23:00,1.25,15598,United Kingdom,True,Other,2.5,2011,10,20,19,False,Low
C572120,22138,BAKING SET 9 PIECE RETROSPOT,1.0,2011-10-20 19:29:00,4.95,14911,EIRE,True,Decor,4.95,2011,10,20,19,False,Low
C572120,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1.0,2011-10-20 19:29:00,3.75,14911,EIRE,True,Decor,3.75,2011,10,20,19,False,Low
C572120,22169,FAMILY ALBUM WHITE PICTURE FRAME,1.0,2011-10-20 19:29:00,8.5,14911,EIRE,True,Other,8.5,2011,10,20,19,False,Low
C572120,21181,PLEASE ONE PERSON METAL SIGN,6.0,2011-10-20 19:29:00,2.1,14911,EIRE,True,Other,12.600000000000001,2011,10,20,19,False,Medium
C572120,21169,YOU'RE CONFUSING ME METAL SIGN,1.0,2011-10-20 19:29:00,1.69,14911,EIRE,True,Other,1.69,2011,10,20,19,False,Low
C572120,21907,I'M ON HOLIDAY METAL SIGN,1.0,2011-10-20 19:29:00,2.1,14911,EIRE,True,Other,2.1,2011,10,20,19,False,Low
C572120,21166,COOK WITH WINE METAL SIGN,7.0,2011-10-20 19:29:00,2.08,14911,EIRE,True,Other,14.56,2011,10,20,19,False,Medium
C572120,22412,METAL SIGN NEIGHBOURHOOD WITCH,2.0,2011-10-20 19:29:00,2.1,14911,EIRE,True,Other,4.2,2011,10,20,19,False,Low
C572120,21175,GIN + TONIC DIET METAL SIGN,1.0,2011-10-20 19:29:00,2.55,14911,EIRE,True,Other,2.55,2011,10,20,19,False,Low
C572187,POST,POSTAGE,1.0,2011-10-21 11:00:00,18.0,12403,Denmark,True,Other,18.0,2011,10,21,11,False,Medium
C572223,23350,ROLL WRAP VINTAGE SPOT,12.0,2011-10-21 13:36:00,1.25,14147,United Kingdom,True,Other,15.0,2011,10,21,13,False,Medium
C572226,23239,SET OF 4 KNICK KNACK TINS POPPIES,3.0,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,Decor,12.450000000000001,2011,10,21,13,False,Medium
C572226,23237,SET OF 4 KNICK KNACK TINS LEAF,2.0,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,Decor,8.3,2011,10,21,13,False,Low
C572226,85066,CREAM SWEETHEART MINI CHEST,1.0,2011-10-21 13:58:00,12.75,15321,United Kingdom,True,Decor,12.75,2011,10,21,13,False,Medium
C572226,22847,BREAD BIN DINER STYLE IVORY,2.0,2011-10-21 13:58:00,16.95,15321,United Kingdom,True,Other,33.9,2011,10,21,13,False,Medium
C572226,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1.0,2011-10-21 13:58:00,1.65,15321,United Kingdom,True,Decor,1.65,2011,10,21,13,False,Low
C572226,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1.0,2011-10-21 13:58:00,1.65,15321,United Kingdom,True,Other,1.65,2011,10,21,13,False,Low
C572226,23254,CHILDRENS CUTLERY DOLLY GIRL,1.0,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,Other,4.15,2011,10,21,13,False,Low
C572226,23256,CHILDRENS CUTLERY SPACEBOY,2.0,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,Other,8.3,2011,10,21,13,False,Low
C572226,22151,PLACE SETTING WHITE HEART,1.0,2011-10-21 13:58:00,0.42,15321,United Kingdom,True,Decor,0.42,2011,10,21,13,False,Low
C572226,22152,PLACE SETTING WHITE STAR,3.0,2011-10-21 13:58:00,0.42,15321,United Kingdom,True,Decor,1.26,2011,10,21,13,False,Low
C572228,22835,HOT WATER BOTTLE I AM SO POORLY,2.0,2011-10-21 14:03:00,4.65,15728,United Kingdom,True,Kitchen,9.3,2011,10,21,14,False,Low
C572228,22113,GREY HEART HOT WATER BOTTLE,5.0,2011-10-21 14:03:00,3.75,15728,United Kingdom,True,Decor,18.75,2011,10,21,14,False,Medium
C572228,22112,CHOCOLATE HOT WATER BOTTLE,17.0,2011-10-21 14:03:00,4.25,15728,United Kingdom,True,Kitchen,72.25,2011,10,21,14,False,Medium
C572228,22111,SCOTTIE DOG HOT WATER BOTTLE,10.0,2011-10-21 14:03:00,3.45,15728,United Kingdom,True,Kitchen,34.5,2011,10,21,14,False,Medium
C572275,22423,REGENCY CAKESTAND 3 TIER,1.0,2011-10-23 09:42:00,12.75,12572,Germany,True,Kitchen,12.75,2011,10,23,9,True,Medium
C572275,71279,PINK GLASS CANDLEHOLDER,1.0,2011-10-23 09:42:00,2.95,12572,Germany,True,Other,2.95,2011,10,23,9,True,Low
C572276,23237,SET OF 4 KNICK KNACK TINS LEAF,2.0,2011-10-23 10:24:00,4.15,16768,United Kingdom,True,Decor,8.3,2011,10,23,10,True,Low
C572299,85066,CREAM SWEETHEART MINI CHEST,1.0,2011-10-23 14:35:00,12.75,13598,United Kingdom,True,Decor,12.75,2011,10,23,14,True,Medium
C572334,85099B,JUMBO BAG RED RETROSPOT,100.0,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,Accessories,179.0,2011,10,24,10,False,High
C572334,23284,DOORMAT KEEP CALM AND COME IN,10.0,2011-10-24 10:25:00,7.08,14607,United Kingdom,True,Home,70.8,2011,10,24,10,False,Medium
C572334,23205,CHARLOTTE BAG VINTAGE ALPHABET,100.0,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,Accessories,72.0,2011,10,24,10,False,Medium
C572334,23201,JUMBO BAG ALPHABET,100.0,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,Accessories,179.0,2011,10,24,10,False,High
C572334,22386,JUMBO BAG PINK POLKADOT,100.0,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,Accessories,179.0,2011,10,24,10,False,High
C572334,21733,RED HANGING HEART T-LIGHT HOLDER,100.0,2011-10-24 10:25:00,2.55,14607,United Kingdom,True,Decor,81.6,2011,10,24,10,False,Medium
C572334,22086,PAPER CHAIN KIT 50'S CHRISTMAS,100.0,2011-10-24 10:25:00,2.55,14607,United Kingdom,True,Decor,306.0,2011,10,24,10,False,High
C572334,23319,BOX OF 6 MINI 50'S CRACKERS,100.0,2011-10-24 10:25:00,2.08,14607,United Kingdom,True,Other,99.84,2011,10,24,10,False,Medium
C572334,23351,ROLL WRAP 50'S CHRISTMAS,100.0,2011-10-24 10:25:00,1.04,14607,United Kingdom,True,Decor,74.88,2011,10,24,10,False,Medium
C572334,21288,STRIPEY CHOCOLATE NESTING BOXES,24.0,2011-10-24 10:25:00,2.55,14607,United Kingdom,True,Other,61.199999999999996,2011,10,24,10,False,Medium
C572334,23204,CHARLOTTE BAG APPLES DESIGN,100.0,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,Accessories,72.0,2011,10,24,10,False,Medium
C572334,22356,CHARLOTTE BAG PINK POLKADOT,100.0,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,Accessories,72.0,2011,10,24,10,False,Medium
C572334,23344,JUMBO BAG 50'S CHRISTMAS,100.0,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,Decor,179.0,2011,10,24,10,False,High
C572334,20685,DOORMAT RED RETROSPOT,10.0,2011-10-24 10:25:00,7.08,14607,United Kingdom,True,Home,70.8,2011,10,24,10,False,Medium
C572334,23199,JUMBO BAG APPLES,100.0,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,Accessories,179.0,2011,10,24,10,False,High
C572334,22355,CHARLOTTE BAG SUKI DESIGN,100.0,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,Accessories,72.0,2011,10,24,10,False,Medium
C572334,21931,JUMBO STORAGE BAG SUKI,100.0,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,Accessories,179.0,2011,10,24,10,False,High
C572334,20724,RED RETROSPOT CHARLOTTE BAG,100.0,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,Accessories,72.0,2011,10,24,10,False,Medium
C572343,23064,CINDERELLA CHANDELIER,100.0,2011-10-24 10:40:00,10.0,14607,United Kingdom,True,Other,400.0,2011,10,24,10,False,High
C572343,23057,BEADED CHANDELIER T-LIGHT HOLDER,100.0,2011-10-24 10:40:00,1.5,14607,United Kingdom,True,Other,144.0,2011,10,24,10,False,High
C572343,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,100.0,2011-10-24 10:40:00,5.39,14607,United Kingdom,True,Other,1293.6,2011,10,24,10,False,High
C572343,23055,IVORY CHANDELIER T-LIGHT HOLDER,100.0,2011-10-24 10:40:00,1.5,14607,United Kingdom,True,Other,144.0,2011,10,24,10,False,High
C572343,22106,MIRROR MOSAIC HURRICANE LAMP,100.0,2011-10-24 10:40:00,1.25,14607,United Kingdom,True,Other,150.0,2011,10,24,10,False,High
C572343,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,100.0,2011-10-24 10:40:00,0.95,14607,United Kingdom,True,Other,228.0,2011,10,24,10,False,High
C572343,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,100.0,2011-10-24 10:40:00,0.39,14607,United Kingdom,True,Other,182.52,2011,10,24,10,False,High
C572343,22102,MIRROR MOSAIC T-LIGHT HOLDER,100.0,2011-10-24 10:40:00,0.39,14607,United Kingdom,True,Other,280.8,2011,10,24,10,False,High
C572343,22101,MIRROR MOSAIC VOTIVE HOLDER,100.0,2011-10-24 10:40:00,0.39,14607,United Kingdom,True,Other,126.36,2011,10,24,10,False,High
C572346,BANK CHARGES,BANK CHARGES,1.0,2011-10-24 10:58:00,18.0,,United Kingdom,True,Other,49.65,2011,10,24,10,False,Medium
C572347,S,SAMPLES,1.0,2011-10-24 11:03:00,18.0,,United Kingdom,True,Other,33.05,2011,10,24,11,False,Medium
C572398,POST,POSTAGE,1.0,2011-10-24 11:55:00,11.85,,United Kingdom,True,Other,11.85,2011,10,24,11,False,Medium
C572398,M,MANUAL,1.0,2011-10-24 11:55:00,18.0,,United Kingdom,True,Other,162.2,2011,10,24,11,False,High
C572410,23174,REGENCY SUGAR BOWL GREEN,2.0,2011-10-24 11:58:00,3.75,16742,United Kingdom,True,Other,7.5,2011,10,24,11,False,Low
C572410,22699,ROSES REGENCY TEACUP AND SAUCER,100.0,2011-10-24 11:58:00,2.55,16742,United Kingdom,True,Kitchen,428.4,2011,10,24,11,False,High
C572410,23170,REGENCY TEA PLATE ROSES,20.0,2011-10-24 11:58:00,1.45,16742,United Kingdom,True,Kitchen,29.0,2011,10,24,11,False,Medium
C572422,POST,POSTAGE,1.0,2011-10-24 12:02:00,18.0,,United Kingdom,True,Other,35.65,2011,10,24,12,False,Medium
C572422,M,MANUAL,1.0,2011-10-24 12:02:00,18.0,,United Kingdom,True,Other,183.16,2011,10,24,12,False,High
C572428,M,MANUAL,1.0,2011-10-24 12:03:00,18.0,17949,United Kingdom,True,Other,464.9,2011,10,24,12,False,High
C572440,22224,WHITE LOVEBIRD LANTERN,2.0,2011-10-24 12:06:00,2.95,17811,United Kingdom,True,Lighting,5.9,2011,10,24,12,False,Low
C572440,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1.0,2011-10-24 12:06:00,4.95,17811,United Kingdom,True,Decor,4.95,2011,10,24,12,False,Low
C572440,21238,RED RETROSPOT CUP,2.0,2011-10-24 12:06:00,0.85,17811,United Kingdom,True,Other,1.7,2011,10,24,12,False,Low
C572440,21239,PINK  POLKADOT CUP,1.0,2011-10-24 12:06:00,0.85,17811,United Kingdom,True,Other,0.85,2011,10,24,12,False,Low
C572440,22961,JAM MAKING SET PRINTED,10.0,2011-10-24 12:06:00,1.45,17811,United Kingdom,True,Decor,14.5,2011,10,24,12,False,Medium
C572441,POST,POSTAGE,1.0,2011-10-24 12:08:00,18.0,,United Kingdom,True,Other,20.47,2011,10,24,12,False,Medium
C572441,M,MANUAL,1.0,2011-10-24 12:08:00,18.0,,United Kingdom,True,Other,177.04,2011,10,24,12,False,High
C572444,POST,POSTAGE,1.0,2011-10-24 12:12:00,15.53,,United Kingdom,True,Other,15.53,2011,10,24,12,False,Medium
C572444,M,MANUAL,1.0,2011-10-24 12:12:00,18.0,,United Kingdom,True,Other,235.54,2011,10,24,12,False,High
C572445,POST,POSTAGE,1.0,2011-10-24 12:20:00,18.0,,United Kingdom,True,Other,31.6,2011,10,24,12,False,Medium
C572445,M,MANUAL,1.0,2011-10-24 12:20:00,18.0,,United Kingdom,True,Other,186.21,2011,10,24,12,False,High
C572446,POST,POSTAGE,1.0,2011-10-24 12:23:00,18.0,,United Kingdom,True,Other,70.21,2011,10,24,12,False,Medium
C572446,M,MANUAL,1.0,2011-10-24 12:23:00,18.0,,United Kingdom,True,Other,302.04,2011,10,24,12,False,High
C572448,POST,POSTAGE,1.0,2011-10-24 12:28:00,18.0,,United Kingdom,True,Other,69.72,2011,10,24,12,False,Medium
C572448,M,MANUAL,1.0,2011-10-24 12:28:00,18.0,,United Kingdom,True,Other,259.79,2011,10,24,12,False,High
C572449,20795,LARGE BLUE PROVENCAL CERAMIC BALL,1.0,2011-10-24 12:34:00,2.1,14428,United Kingdom,True,Other,2.1,2011,10,24,12,False,Low
C572449,23398,HANGING HEART BONHEUR,1.0,2011-10-24 12:34:00,0.85,14428,United Kingdom,True,Decor,0.85,2011,10,24,12,False,Low
C572449,23393,HOME SWEET HOME CUSHION COVER,2.0,2011-10-24 12:34:00,3.75,14428,United Kingdom,True,Home,7.5,2011,10,24,12,False,Low
C572450,POST,POSTAGE,1.0,2011-10-24 12:35:00,18.0,,United Kingdom,True,Other,29.28,2011,10,24,12,False,Medium
C572450,M,MANUAL,1.0,2011-10-24 12:35:00,18.0,,United Kingdom,True,Other,248.87,2011,10,24,12,False,High
C572455,POST,POSTAGE,1.0,2011-10-24 12:41:00,18.0,,United Kingdom,True,Other,30.53,2011,10,24,12,False,Medium
C572455,M,MANUAL,1.0,2011-10-24 12:41:00,18.0,,United Kingdom,True,Other,265.7,2011,10,24,12,False,High
C572456,POST,POSTAGE,1.0,2011-10-24 12:44:00,18.0,,United Kingdom,True,Other,22.56,2011,10,24,12,False,Medium
C572456,M,MANUAL,1.0,2011-10-24 12:44:00,18.0,,United Kingdom,True,Other,181.75,2011,10,24,12,False,High
C572463,22427,ENAMEL FLOWER JUG CREAM,2.0,2011-10-24 13:07:00,5.95,17652,United Kingdom,True,Other,11.9,2011,10,24,13,False,Medium
