CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,RFM_Score,Segment
14483.0,150,2,48.400000000000006,1,2,1,4,At Risk
14484.0,50,1,204.58,3,1,2,6,Potential Loyalist
14485.0,39,1,102.01,3,1,1,5,At Risk
14487.0,27,7,855.3100000000001,3,4,4,11,Champion
14488.0,51,2,838.01,2,2,4,8,Loyal
14489.0,207,1,379.3,1,1,3,5,At Risk
14491.0,175,2,72.3,1,2,1,4,At Risk
14493.0,7,6,725.08,4,4,3,11,Champion
14495.0,51,2,104.0,2,2,1,5,At Risk
14496.0,312,2,391.89,1,2,3,6,Potential Loyalist
14497.0,301,2,300.7,1,2,2,5,At Risk
14498.0,43,5,728.87,3,3,3,9,Loyal
14499.0,26,3,556.46,3,3,3,9,Loyal
14500.0,112,2,182.7,2,2,2,6,Potential Loyalist
14501.0,184,2,107.7,1,2,1,4,At Risk
14502.0,20,11,1059.36,3,4,4,11,Champion
14503.0,3,6,1731.94,4,4,4,12,Champion
14504.0,47,4,183.11,3,3,2,8,Loyal
14505.0,17,10,2904.45,4,4,4,12,Champion
14506.0,17,5,874.41,4,3,4,11,Champion
14507.0,24,6,785.5699999999999,3,4,3,10,Champion
14508.0,22,2,154.48,3,2,2,7,Potential Loyalist
14511.0,11,6,466.26,4,4,3,11,Champion
14512.0,188,2,108.65,1,2,1,4,At Risk
14513.0,207,3,100.44999999999999,1,3,1,5,At Risk
14514.0,61,3,490.36,2,3,3,8,Loyal
14515.0,18,5,1269.64,4,3,4,11,Champion
14517.0,33,2,172.1,3,2,2,7,Potential Loyalist
14518.0,64,1,88.67999999999999,2,1,1,4,At Risk
14520.0,2,2,260.4,4,2,2,8,Loyal
14522.0,72,3,640.92,2,3,3,8,Loyal
14523.0,108,1,10.5,2,1,1,4,At Risk
14524.0,32,9,946.44,3,4,4,11,Champion
14525.0,9,10,2661.86,4,4,4,12,Champion
14527.0,3,54,4036.52,4,4,4,12,Champion
14528.0,37,1,151.88,3,1,2,6,Potential Loyalist
14529.0,60,3,265.45,2,3,2,7,Potential Loyalist
14530.0,26,6,1593.8,3,4,4,11,Champion
14532.0,236,4,835.35,1,3,4,8,Loyal
14533.0,25,7,796.96,3,4,3,10,Champion
14534.0,3,21,2169.64,4,4,4,12,Champion
14535.0,59,4,1234.31,2,3,4,9,Loyal
14536.0,260,1,98.0,1,1,1,3,Hibernating
14537.0,58,1,100.68,2,1,1,4,At Risk
14538.0,65,2,228.43,2,2,2,6,Potential Loyalist
14539.0,16,2,227.33,4,2,2,8,Loyal
14540.0,10,3,358.54,4,3,3,10,Champion
14541.0,59,6,508.0,2,4,3,9,Loyal
14543.0,4,20,1359.0,4,4,4,12,Champion
14544.0,24,2,1230.73,3,2,4,9,Loyal
14546.0,5,8,1193.58,4,4,4,12,Champion
14547.0,4,8,2187.7,4,4,4,12,Champion
14548.0,151,2,652.8,1,2,3,6,Potential Loyalist
14549.0,311,1,156.65,1,1,2,4,At Risk
14550.0,11,2,529.42,4,2,3,9,Loyal
14551.0,18,2,56.239999999999995,4,2,1,7,Potential Loyalist
14552.0,152,1,87.42,1,1,1,3,Hibernating
14553.0,19,5,347.46,3,3,3,9,Loyal
14554.0,10,4,995.6700000000001,4,3,4,11,Champion
14555.0,57,2,141.9,2,2,2,6,Potential Loyalist
14557.0,64,2,991.08,2,2,4,8,Loyal
14560.0,7,20,1927.52,4,4,4,12,Champion
14561.0,76,3,910.14,2,3,4,9,Loyal
14562.0,4,19,2552.5,4,4,4,12,Champion
14565.0,96,5,1601.42,2,3,4,9,Loyal
14567.0,57,2,700.8000000000001,2,2,3,7,Potential Loyalist
14569.0,1,1,32.2,4,1,1,6,Potential Loyalist
14570.0,281,2,29.2,1,2,1,4,At Risk
14572.0,3,9,1411.81,4,4,4,12,Champion
14573.0,180,8,628.27,1,4,3,8,Loyal
14577.0,13,4,439.99,4,3,3,10,Champion
14578.0,3,1,76.95,4,1,1,6,Potential Loyalist
14581.0,17,1,96.4,4,1,1,6,Potential Loyalist
14582.0,41,1,31.31,3,1,1,5,At Risk
14583.0,6,5,520.05,4,3,3,10,Champion
14584.0,169,5,386.88,1,3,3,7,Potential Loyalist
14585.0,50,1,111.94,3,1,1,5,At Risk
14586.0,227,3,164.4,1,3,2,6,Potential Loyalist
14587.0,19,9,973.81,3,4,4,11,Champion
14589.0,372,1,39.75,1,1,1,3,Hibernating
14591.0,15,4,913.82,4,3,4,11,Champion
14592.0,35,3,309.8,3,3,2,8,Loyal
14593.0,22,3,268.7,3,3,2,8,Loyal
14594.0,7,2,247.55,4,2,2,8,Loyal
14595.0,20,6,977.72,3,4,4,11,Champion
14597.0,11,2,341.55,4,2,3,9,Loyal
14598.0,44,1,149.85999999999999,3,1,2,6,Potential Loyalist
14600.0,306,1,188.03,1,1,2,4,At Risk
14601.0,11,1,67.56,4,1,1,6,Potential Loyalist
14606.0,1,110,4399.77,4,4,4,12,Champion
14607.0,16,8,8505.54,4,4,4,12,Champion
14608.0,4,4,1700.15,4,3,4,11,Champion
14616.0,285,1,10.08,1,1,1,3,Hibernating
14618.0,11,3,159.75,4,3,2,9,Loyal
14619.0,246,1,110.30000000000001,1,1,1,3,Hibernating
14620.0,204,3,124.68,1,3,1,5,At Risk
14621.0,1,6,1028.4,4,4,4,12,Champion
14622.0,185,1,200.43,1,1,2,4,At Risk
14623.0,32,5,328.64,3,3,3,9,Loyal
14624.0,59,1,77.1,2,1,1,4,At Risk
14625.0,196,3,491.5,1,3,3,7,Potential Loyalist
14626.0,24,5,1799.8,3,3,4,10,Champion
14627.0,312,1,7.2,1,1,1,3,Hibernating
14628.0,91,2,544.6500000000001,2,2,3,7,Potential Loyalist
14629.0,4,3,506.43,4,3,3,10,Champion
14631.0,51,3,272.9,2,3,2,7,Potential Loyalist
14632.0,263,1,35.4,1,1,1,3,Hibernating
14633.0,266,1,162.25,1,1,2,4,At Risk
14636.0,36,2,144.9,3,2,2,7,Potential Loyalist
14638.0,51,1,160.87,2,1,2,5,At Risk
14639.0,52,8,1272.01,2,4,4,10,Champion
14640.0,16,8,1164.8,4,4,4,12,Champion
14641.0,22,1,85.5,3,1,1,5,At Risk
14643.0,170,3,321.35,1,3,3,7,Potential Loyalist
14644.0,9,4,591.26,4,3,3,10,Champion
14645.0,157,2,378.27,1,2,3,6,Potential Loyalist
14646.0,2,65,165013.95,4,4,4,12,Champion
14647.0,201,1,73.21,1,1,1,3,Hibernating
14649.0,5,4,784.05,4,3,3,10,Champion
14651.0,67,2,277.15,2,2,2,6,Potential Loyalist
14652.0,77,1,44.26,2,1,1,4,At Risk
14653.0,1,6,851.21,4,4,4,12,Champion
14655.0,4,5,1163.8,4,3,4,11,Champion
14656.0,169,2,123.23,1,2,1,4,At Risk
14657.0,18,5,524.39,4,3,3,10,Champion
14658.0,5,2,97.93,4,2,1,7,Potential Loyalist
14659.0,9,10,1586.64,4,4,4,12,Champion
14660.0,87,2,164.06,2,2,2,6,Potential Loyalist
14662.0,29,4,225.58,3,3,2,8,Loyal
14664.0,20,2,549.9,3,2,3,8,Loyal
14665.0,61,6,1158.51,2,4,4,10,Champion
14666.0,24,1,102.9,3,1,1,5,At Risk
14667.0,11,26,4558.1,4,4,4,12,Champion
14669.0,242,3,629.82,1,3,3,7,Potential Loyalist
14670.0,280,2,162.8,1,2,2,5,At Risk
14672.0,235,2,220.33,1,2,2,5,At Risk
14673.0,3,5,681.0,4,3,3,10,Champion
14675.0,16,1,279.36,4,1,2,7,Potential Loyalist
14676.0,31,4,500.61,3,3,3,9,Loyal
14680.0,25,23,20762.18,3,4,4,11,Champion
14681.0,212,1,340.0,1,1,3,5,At Risk
14684.0,26,5,478.78,3,3,3,9,Loyal
14687.0,107,1,228.2,2,1,2,5,At Risk
14688.0,8,25,3445.4,4,4,4,12,Champion
14689.0,209,1,49.050000000000004,1,1,1,3,Hibernating
14690.0,44,3,78.82000000000001,3,3,1,7,Potential Loyalist
14691.0,31,5,1671.13,3,3,4,10,Champion
14692.0,137,4,290.75,2,3,2,7,Potential Loyalist
14693.0,265,1,146.5,1,1,2,4,At Risk
14696.0,4,7,790.29,4,4,3,11,Champion
14697.0,218,2,35.6,1,2,1,4,At Risk
14698.0,2,5,574.17,4,3,3,10,Champion
14700.0,32,3,685.44,3,3,3,9,Loyal
14701.0,11,9,852.9,4,4,4,12,Champion
14702.0,1,18,1874.1100000000001,4,4,4,12,Champion
14703.0,15,1,110.12,4,1,1,6,Potential Loyalist
14704.0,20,7,688.42,3,4,3,10,Champion
14705.0,199,1,179.0,1,1,2,4,At Risk
14708.0,3,2,35.480000000000004,4,2,1,7,Potential Loyalist
14709.0,15,14,4372.110000000001,4,4,4,12,Champion
14710.0,14,4,253.55,4,3,2,9,Loyal
14711.0,10,11,889.94,4,4,4,12,Champion
14712.0,29,3,794.2,3,3,3,9,Loyal
14713.0,9,12,1482.84,4,4,4,12,Champion
14714.0,24,1,135.29000000000002,3,1,2,6,Potential Loyalist
14715.0,25,4,258.67,3,3,2,8,Loyal
14716.0,43,2,45.42,3,2,1,6,Potential Loyalist
14719.0,2,5,591.54,4,4,3,11,Champion
14720.0,6,3,419.33,4,3,3,10,Champion
14722.0,147,1,35.45,1,1,1,3,Hibernating
14723.0,10,6,568.2,4,4,3,11,Champion
14725.0,25,1,313.40999999999997,3,1,3,7,Potential Loyalist
14727.0,274,1,220.70000000000002,1,1,2,4,At Risk
14729.0,374,1,141.65,1,1,2,4,At Risk
14730.0,1,8,968.16,4,4,4,12,Champion
14731.0,47,2,169.63,3,2,2,7,Potential Loyalist
14732.0,8,8,1015.5500000000001,4,4,4,12,Champion
14733.0,16,13,5607.3099999999995,4,4,4,12,Champion
14735.0,4,27,2638.1800000000003,4,4,4,12,Champion
14737.0,129,2,370.7,2,2,3,7,Potential Loyalist
14738.0,43,6,416.76000000000005,3,4,3,10,Champion
14739.0,4,7,2022.08,4,4,4,12,Champion
14740.0,191,4,557.19,1,3,3,7,Potential Loyalist
14741.0,12,6,597.0,4,4,3,11,Champion
14744.0,16,9,984.35,4,4,4,12,Champion
14745.0,113,6,881.9,2,4,4,10,Champion
14747.0,248,2,175.65,1,2,2,5,At Risk
14748.0,29,5,824.03,3,4,4,11,Champion
14752.0,44,1,129.0,3,1,1,5,At Risk
14753.0,87,1,441.35,2,1,3,6,Potential Loyalist
14754.0,45,2,372.96000000000004,3,2,3,8,Loyal
14755.0,10,11,2529.06,4,4,4,12,Champion
14756.0,15,1,434.14,4,1,3,8,Loyal
14757.0,75,1,127.42,2,1,1,4,At Risk
14758.0,145,4,394.12,1,3,3,7,Potential Loyalist
14759.0,5,3,853.02,4,3,4,11,Champion
14760.0,297,1,19.8,1,1,1,3,Hibernating
14761.0,59,2,201.0,2,2,2,6,Potential Loyalist
14762.0,264,1,180.52,1,1,2,4,At Risk
14764.0,44,2,203.55,3,2,2,7,Potential Loyalist
14765.0,29,3,99.66,3,3,1,7,Potential Loyalist
14766.0,8,7,1210.35,4,4,4,12,Champion
14768.0,17,3,210.3,4,3,2,9,Loyal
14769.0,3,10,4775.21,4,4,4,12,Champion
14770.0,232,2,516.8100000000001,1,2,3,6,Potential Loyalist
14772.0,112,1,98.86,2,1,1,4,At Risk
14775.0,58,3,166.8,2,3,2,7,Potential Loyalist
14776.0,51,11,768.6,2,4,3,9,Loyal
14778.0,127,2,492.66,2,2,3,7,Potential Loyalist
14779.0,281,3,52.4,1,3,1,5,At Risk
14780.0,55,2,335.07,2,2,3,7,Potential Loyalist
14782.0,320,1,69.9,1,1,1,3,Hibernating
14784.0,26,1,137.75,3,1,2,6,Potential Loyalist
14785.0,10,2,47.400000000000006,4,2,1,7,Potential Loyalist
14788.0,7,2,335.31,4,2,3,9,Loyal
14789.0,29,1,136.44,3,1,2,6,Potential Loyalist
14790.0,17,4,431.46,4,3,3,10,Champion
14792.0,64,2,12.4,2,2,1,5,At Risk
14793.0,4,2,201.6,4,2,2,8,Loyal
14794.0,3,6,431.79,4,4,3,11,Champion
14795.0,166,1,131.45000000000002,1,1,2,4,At Risk
14796.0,1,25,3491.6,4,4,4,12,Champion
14798.0,53,2,97.02000000000001,2,2,1,5,At Risk
14799.0,51,1,98.28999999999999,2,1,1,4,At Risk
14800.0,48,14,1668.32,3,4,4,11,Champion
14801.0,61,1,33.12,2,1,1,4,At Risk
14803.0,162,3,748.03,1,3,3,7,Potential Loyalist
14804.0,9,1,51.519999999999996,4,1,1,6,Potential Loyalist
14805.0,15,4,345.65,4,3,3,10,Champion
14806.0,75,1,25.200000000000003,2,1,1,4,At Risk
14808.0,40,11,942.46,3,4,4,11,Champion
14810.0,41,11,1452.15,3,4,4,11,Champion
14813.0,370,2,48.7,1,2,1,4,At Risk
14815.0,37,2,450.12,3,2,3,8,Loyal
14817.0,200,2,683.5500000000001,1,2,3,6,Potential Loyalist
14818.0,74,3,305.5,2,3,2,7,Potential Loyalist
14819.0,64,2,151.2,2,2,2,6,Potential Loyalist
14820.0,21,4,314.70000000000005,3,3,3,9,Loyal
14821.0,367,1,23.6,1,1,1,3,Hibernating
14823.0,180,3,219.1,1,3,2,6,Potential Loyalist
14824.0,10,4,884.35,4,3,4,11,Champion
14825.0,4,12,1348.4,4,4,4,12,Champion
14828.0,197,3,746.08,1,3,3,7,Potential Loyalist
14829.0,29,6,437.57,3,4,3,10,Champion
14830.0,53,1,88.39,2,1,1,4,At Risk
14834.0,18,7,852.13,4,4,4,12,Champion
14836.0,30,1,34.8,3,1,1,5,At Risk
14837.0,90,4,781.6,2,3,3,8,Loyal
14841.0,53,6,1778.13,2,4,4,10,Champion
14842.0,35,5,1298.17,3,4,4,11,Champion
14844.0,64,4,1547.51,2,3,4,9,Loyal
14847.0,149,1,198.20000000000002,1,1,2,4,At Risk
14849.0,22,25,4335.36,3,4,4,11,Champion
14850.0,312,1,54.400000000000006,1,1,1,3,Hibernating
14851.0,23,2,121.08000000000001,3,2,1,6,Potential Loyalist
14852.0,58,6,1220.53,2,4,4,10,Champion
14853.0,9,3,449.25,4,3,3,10,Champion
14854.0,78,7,1174.34,2,4,4,10,Champion
14855.0,135,1,117.15,2,1,1,4,At Risk
14856.0,36,2,629.48,3,2,3,8,Loyal
14857.0,60,2,300.25,2,2,2,6,Potential Loyalist
14859.0,13,4,749.44,4,3,3,10,Champion
14860.0,19,1,60.72,3,1,1,5,At Risk
14861.0,52,1,92.97,2,1,1,4,At Risk
14862.0,26,2,445.56,3,2,3,8,Loyal
14863.0,29,1,134.76,3,1,2,6,Potential Loyalist
14865.0,372,1,10.08,1,1,1,3,Hibernating
14866.0,11,8,5811.89,4,4,4,12,Champion
14867.0,186,3,231.0,1,3,2,6,Potential Loyalist
14868.0,3,8,1402.16,4,4,4,12,Champion
14869.0,9,2,144.13,4,2,2,8,Loyal
14870.0,262,1,77.25,1,1,1,3,Hibernating
14871.0,3,4,206.06,4,3,2,9,Loyal
14873.0,210,1,397.2,1,1,3,5,At Risk
14875.0,108,2,596.15,2,2,3,7,Potential Loyalist
14878.0,13,9,969.83,4,4,4,12,Champion
14880.0,77,3,317.83,2,3,3,8,Loyal
14881.0,20,1,106.12,3,1,1,5,At Risk
14882.0,27,2,567.2,3,2,3,8,Loyal
14883.0,19,7,524.76,3,4,3,10,Champion
14885.0,132,1,731.0,2,1,3,6,Potential Loyalist
14886.0,253,1,208.4,1,1,2,4,At Risk
14887.0,79,1,1862.0,2,1,4,7,Potential Loyalist
14888.0,207,1,219.5,1,1,2,4,At Risk
14889.0,336,1,108.0,1,1,1,3,Hibernating
14890.0,254,1,88.15,1,1,1,3,Hibernating
14891.0,148,2,246.7,1,2,2,5,At Risk
14893.0,10,2,569.96,4,2,3,9,Loyal
14894.0,85,1,566.35,2,1,3,6,Potential Loyalist
14895.0,8,18,4995.06,4,4,4,12,Champion
14896.0,205,2,141.26,1,2,2,5,At Risk
14897.0,8,3,231.35,4,3,2,9,Loyal
14898.0,23,7,708.66,3,4,3,10,Champion
14901.0,11,8,754.73,4,4,3,11,Champion
14902.0,21,2,156.18,3,2,2,7,Potential Loyalist
14903.0,21,8,1089.82,3,4,4,11,Champion
14904.0,2,2,531.64,4,2,3,9,Loyal
14905.0,158,2,436.59999999999997,1,2,3,6,Potential Loyalist
14907.0,3,7,2105.53,4,4,4,12,Champion
14908.0,74,1,170.4,2,1,2,5,At Risk
14910.0,3,6,283.19,4,4,2,10,Champion
14911.0,1,226,75661.29,4,4,4,12,Champion
14912.0,17,2,208.56,4,2,2,8,Loyal
14913.0,36,4,435.35,3,3,3,9,Loyal
14915.0,86,3,294.41,2,3,2,7,Potential Loyalist
14916.0,71,4,733.79,2,3,3,8,Loyal
14918.0,116,2,792.35,2,2,3,7,Potential Loyalist
14920.0,213,2,410.13,1,2,3,6,Potential Loyalist
14921.0,30,2,547.4,3,2,3,8,Loyal
14923.0,51,1,434.59,2,1,3,6,Potential Loyalist
14924.0,246,1,79.2,1,1,1,3,Hibernating
14929.0,32,1,106.4,3,1,1,5,At Risk
14944.0,30,11,3422.26,3,4,4,11,Champion
14946.0,14,1,100.9,4,1,1,6,Potential Loyalist
14947.0,72,2,202.17000000000002,2,2,2,6,Potential Loyalist
14948.0,23,6,738.02,3,4,3,10,Champion
14950.0,19,1,69.22,3,1,1,5,At Risk
14951.0,79,1,224.01000000000002,2,1,2,5,At Risk
14952.0,60,9,5181.24,2,4,4,10,Champion
14953.0,25,1,136.63,3,1,2,6,Potential Loyalist
14954.0,12,1,100.34,4,1,1,6,Potential Loyalist
14957.0,253,1,20.95,1,1,1,3,Hibernating
14958.0,147,3,261.58,1,3,2,6,Potential Loyalist
14959.0,59,5,392.85,2,4,3,9,Loyal
14960.0,8,2,84.2,4,2,1,7,Potential Loyalist
14961.0,11,10,4378.53,4,4,4,12,Champion
14962.0,271,1,30.75,1,1,1,3,Hibernating
14963.0,10,5,530.4,4,4,3,11,Champion
14964.0,247,1,36.0,1,1,1,3,Hibernating
14965.0,96,1,220.3,2,1,2,5,At Risk
14966.0,15,1,118.74,4,1,1,6,Potential Loyalist
14967.0,50,1,383.4,3,1,3,7,Potential Loyalist
14968.0,30,1,78.69,3,1,1,5,At Risk
14970.0,68,4,1433.26,2,3,4,9,Loyal
14971.0,35,2,541.0,3,2,3,8,Loyal
14972.0,128,1,48.8,2,1,1,4,At Risk
14973.0,107,3,317.7,2,3,3,8,Loyal
14974.0,37,1,51.71,3,1,1,5,At Risk
14975.0,57,1,252.99,2,1,2,5,At Risk
14976.0,57,6,227.25,2,4,2,8,Loyal
14978.0,72,5,1246.06,2,4,4,10,Champion
14981.0,246,1,49.5,1,1,1,3,Hibernating
14984.0,19,2,132.95,3,2,2,7,Potential Loyalist
14985.0,198,2,78.88,1,2,1,4,At Risk
14987.0,16,2,326.4,4,2,3,9,Loyal
14988.0,212,1,126.24,1,1,1,3,Hibernating
14995.0,39,2,120.87,3,2,1,6,Potential Loyalist
14997.0,46,4,265.58,3,3,2,8,Loyal
14998.0,170,2,146.77,1,2,2,5,At Risk
15000.0,48,1,214.8,3,1,2,6,Potential Loyalist
15002.0,116,4,1037.45,2,3,4,9,Loyal
15004.0,147,1,451.92,1,1,3,5,At Risk
15005.0,16,35,3938.69,4,4,4,12,Champion
15006.0,51,1,164.58,2,1,2,5,At Risk
15007.0,159,1,93.31,1,1,1,3,Hibernating
15009.0,12,3,517.72,4,3,3,10,Champion
15010.0,36,1,149.95,3,1,2,6,Potential Loyalist
15012.0,54,2,170.17,2,2,2,6,Potential Loyalist
15014.0,43,2,115.2,3,2,1,6,Potential Loyalist
15016.0,173,1,69.11,1,1,1,3,Hibernating
15017.0,34,1,110.98,3,1,1,5,At Risk
15018.0,39,3,152.05,3,3,2,8,Loyal
15019.0,267,1,73.64999999999999,1,1,1,3,Hibernating
15021.0,9,11,941.36,4,4,4,12,Champion
15022.0,12,3,523.5600000000001,4,3,3,10,Champion
15023.0,3,12,4109.16,4,4,4,12,Champion
15024.0,10,7,722.65,4,4,3,11,Champion
15025.0,33,1,154.02,3,1,2,6,Potential Loyalist
15026.0,80,3,221.2,2,3,2,7,Potential Loyalist
15027.0,31,6,794.05,3,4,3,10,Champion
15028.0,8,3,274.65000000000003,4,3,2,9,Loyal
15030.0,72,2,126.0,2,2,1,5,At Risk
15031.0,4,4,315.56,4,3,3,10,Champion
15032.0,256,4,4911.85,1,3,4,8,Loyal
15033.0,5,11,1240.22,4,4,4,12,Champion
15034.0,16,9,1676.93,4,4,4,12,Champion
15035.0,90,1,164.95000000000002,2,1,2,5,At Risk
15036.0,72,3,182.63,2,3,2,7,Potential Loyalist
15038.0,69,5,204.25,2,4,2,8,Loyal
15039.0,10,45,11009.22,4,4,4,12,Champion
15041.0,170,1,49.06,1,1,1,3,Hibernating
15042.0,199,1,99.62,1,1,1,3,Hibernating
15043.0,31,1,537.0,3,1,3,7,Potential Loyalist
15044.0,19,18,3827.63,3,4,4,11,Champion
15045.0,152,2,256.15999999999997,1,2,2,5,At Risk
15046.0,9,15,3109.68,4,4,4,12,Champion
15047.0,270,1,76.7,1,1,1,3,Hibernating
15048.0,65,4,136.75,2,3,2,7,Potential Loyalist
15049.0,274,1,1.7,1,1,1,3,Hibernating
15050.0,25,4,1177.6,3,3,4,10,Champion
15051.0,23,3,713.79,3,3,3,9,Loyal
15052.0,319,1,132.88,1,1,2,4,At Risk
15053.0,5,3,201.45,4,3,2,9,Loyal
15054.0,12,2,137.85,4,2,2,8,Loyal
15057.0,275,2,1045.8000000000002,1,2,4,7,Potential Loyalist
15058.0,25,11,917.79,3,4,4,11,Champion
15059.0,41,10,262.54,3,4,2,9,Loyal
15060.0,8,4,137.22,4,3,2,9,Loyal
15061.0,4,45,41192.2,4,4,4,12,Champion
15062.0,71,4,517.92,2,3,3,8,Loyal
15063.0,213,1,300.59999999999997,1,1,2,4,At Risk
15065.0,38,5,1617.58,3,4,4,11,Champion
15066.0,32,2,464.0,3,2,3,8,Loyal
15067.0,78,3,768.91,2,3,3,8,Loyal
15068.0,46,2,168.38,3,2,2,7,Potential Loyalist
15069.0,179,1,257.8,1,1,2,4,At Risk
15070.0,373,1,106.2,1,1,1,3,Hibernating
15071.0,94,2,239.55,2,2,2,6,Potential Loyalist
15073.0,10,4,568.59,4,3,3,10,Champion
15074.0,105,1,349.93,2,1,3,6,Potential Loyalist
15075.0,78,1,686.57,2,1,3,6,Potential Loyalist
15076.0,173,1,480.0,1,1,3,5,At Risk
15078.0,7,32,7016.06,4,4,4,12,Champion
15079.0,213,5,664.1,1,4,3,8,Loyal
15081.0,22,5,252.99,3,4,2,9,Loyal
15083.0,257,1,49.65,1,1,1,3,Hibernating
15087.0,282,1,105.3,1,1,1,3,Hibernating
15088.0,21,3,578.78,3,3,3,9,Loyal
15089.0,10,6,1006.29,4,4,4,12,Champion
15090.0,308,1,207.0,1,1,2,4,At Risk
15091.0,68,1,159.83,2,1,2,5,At Risk
15092.0,215,2,240.15,1,2,2,5,At Risk
15093.0,18,8,1730.94,4,4,4,12,Champion
15095.0,104,5,516.6,2,4,3,9,Loyal
15096.0,43,1,42.040000000000006,3,1,1,5,At Risk
15097.0,4,1,113.82000000000001,4,1,1,6,Potential Loyalist
15099.0,84,1,178.78,2,1,2,5,At Risk
15103.0,31,2,336.7,3,2,3,8,Loyal
15104.0,167,3,458.74,1,3,3,7,Potential Loyalist
15105.0,18,5,803.5699999999999,4,4,3,11,Champion
15106.0,18,6,764.25,4,4,3,11,Champion
15107.0,334,3,103.25,1,3,1,5,At Risk
15109.0,241,2,119.55,1,2,1,4,At Risk
15110.0,24,5,414.1,3,4,3,10,Champion
15111.0,29,3,878.49,3,3,4,10,Champion
15113.0,10,3,1861.85,4,3,4,11,Champion
15114.0,30,10,1226.47,3,4,4,11,Champion
15115.0,18,1,135.7,4,1,2,7,Potential Loyalist
15116.0,18,4,765.69,4,3,3,10,Champion
15117.0,15,6,840.39,4,4,4,12,Champion
15119.0,246,1,199.65,1,1,2,4,At Risk
15120.0,130,2,170.1,2,2,2,6,Potential Loyalist
15121.0,50,2,219.82,3,2,2,7,Potential Loyalist
15122.0,85,6,907.2,2,4,4,10,Champion
15123.0,7,2,827.22,4,2,4,10,Champion
15124.0,23,2,110.83999999999999,3,2,1,6,Potential Loyalist
15125.0,25,17,7498.49,3,4,4,11,Champion
15127.0,66,1,166.17000000000002,2,1,2,5,At Risk
15128.0,60,6,652.06,2,4,3,9,Loyal
15129.0,50,11,1944.88,3,4,4,11,Champion
15130.0,170,1,261.71,1,1,2,4,At Risk
15132.0,18,5,553.73,4,4,3,11,Champion
15133.0,128,3,381.02,2,3,3,8,Loyal
15134.0,15,8,719.13,4,4,3,11,Champion
15135.0,239,1,56.7,1,1,1,3,Hibernating
15136.0,3,5,870.77,4,4,4,12,Champion
15139.0,240,2,62.279999999999994,1,2,1,4,At Risk
15140.0,52,8,1409.3899999999999,2,4,4,10,Champion
15142.0,46,1,212.6,3,1,2,6,Potential Loyalist
15143.0,226,1,76.2,1,1,1,3,Hibernating
15144.0,8,16,3765.58,4,4,4,12,Champion
15145.0,4,4,522.45,4,3,3,10,Champion
15146.0,165,3,392.48,1,3,3,7,Potential Loyalist
15147.0,219,2,235.65,1,2,2,5,At Risk
15148.0,11,1,36.96,4,1,1,6,Potential Loyalist
15149.0,134,1,390.0,2,1,3,6,Potential Loyalist
15150.0,17,10,2864.28,4,4,4,12,Champion
15152.0,10,14,2594.35,4,4,4,12,Champion
15153.0,31,1,94.21,3,1,1,5,At Risk
15154.0,75,1,80.57000000000001,2,1,1,4,At Risk
15156.0,1,3,388.03,4,3,3,10,Champion
15157.0,4,4,812.64,4,3,3,10,Champion
15158.0,45,1,311.64000000000004,3,1,3,7,Potential Loyalist
15159.0,4,27,8172.14,4,4,4,12,Champion
15160.0,357,1,131.4,1,1,2,4,At Risk
15163.0,18,2,104.02,4,2,1,7,Potential Loyalist
15164.0,69,3,559.62,2,3,3,8,Loyal
15165.0,373,1,274.3,1,1,2,4,At Risk
15167.0,321,1,102.1,1,1,1,3,Hibernating
15168.0,26,1,41.46,3,1,1,5,At Risk
15171.0,331,1,187.5,1,1,2,4,At Risk
15172.0,9,5,775.75,4,4,3,11,Champion
15174.0,323,1,83.4,1,1,1,3,Hibernating
15175.0,72,1,87.22,2,1,1,4,At Risk
15178.0,260,1,40.5,1,1,1,3,Hibernating
15179.0,18,6,1012.46,4,4,4,12,Champion
15180.0,367,1,74.45,1,1,1,3,Hibernating
15181.0,66,3,129.63,2,3,1,6,Potential Loyalist
15182.0,154,2,285.7,1,2,2,5,At Risk
15184.0,29,2,120.28,3,2,1,6,Potential Loyalist
15185.0,70,1,222.54,2,1,2,5,At Risk
15186.0,14,2,299.11,4,2,2,8,Loyal
15187.0,2,10,997.2,4,4,4,12,Champion
15189.0,1,45,9764.73,4,4,4,12,Champion
15192.0,120,3,377.0,2,3,3,8,Loyal
15193.0,61,1,242.25,2,1,2,5,At Risk
15194.0,3,21,3806.9900000000002,4,4,4,12,Champion
15197.0,9,5,1032.37,4,4,4,12,Champion
15198.0,92,2,85.2,2,2,1,5,At Risk
15201.0,79,7,565.9,2,4,3,9,Loyal
15203.0,26,6,1359.7,3,4,4,11,Champion
15204.0,357,1,143.9,1,1,2,4,At Risk
15205.0,85,2,323.89,2,2,3,7,Potential Loyalist
15206.0,10,4,420.3,4,3,3,10,Champion
15208.0,1,5,320.8,4,4,3,11,Champion
15210.0,225,1,124.59,1,1,1,3,Hibernating
15211.0,60,2,450.49,2,2,3,7,Potential Loyalist
15212.0,239,2,84.05,1,2,1,4,At Risk
15213.0,319,3,269.85,1,3,2,6,Potential Loyalist
15214.0,2,8,779.5600000000001,4,4,3,11,Champion
15215.0,45,6,500.5,3,4,3,10,Champion
